User,Month,Issues,PRs,Merges
decade-afk,9,0,2,0
deepllz,3,0,1,0
deepllz,4,0,1,0
deepllz,8,0,1,0
deepllz,10,0,1,0
deepllz,11,0,1,0
deisler134,10,0,3,0
dependabot,2,0,9,0
dependabot,4,0,5,0
dependabot,5,0,39,0
dependabot,6,0,2,0
dependabot,7,0,2,0
dependabot,8,0,8,0
dependabot,9,0,16,0
dependabot,10,0,3,0
dependabot,11,0,2,0
deyinliwork,10,0,1,0
dongdong2023,7,0,3,0
dynamicheart,6,0,1,0
dyning,5,0,7,7
dyning,6,0,9,3
dyning,10,0,22,22
dyning,12,0,1,1
e8-LiuPeng,3,0,3,0
eee4017,3,0,1,0
eee4017,6,0,3,0
eggman-1024,9,0,1,0
eggman-1024,10,0,1,0
eggman-1024,11,0,1,0
eltociear,9,0,1,0
engineer1109,2,0,2,0
enkilee,1,0,3,0
enkilee,2,0,3,0
enkilee,4,0,2,0
enkilee,5,0,2,0
enkilee,6,0,1,0
enkilee,7,0,3,0
enkilee,8,0,3,0
enkilee,9,0,5,0
enkilee,10,0,1,0
enkilee,11,0,3,0
enkilee,12,0,2,0
enximi,6,0,6,0
fangfangzk,12,0,1,0
feixi21,11,0,1,0
fffreedom,6,0,4,0
fightfat,1,0,3,3
fightfat,2,0,1,1
fightfat,3,0,1,1
fightfat,6,0,1,1
fightfat,7,0,4,0
fightfat,8,0,6,3
fightfat,9,0,4,3
fightfat,10,0,1,1
freeliuzc,1,0,1,0
ftgreat,12,0,2,0
fufu0615,9,0,1,0
fufu0615,10,0,1,0
funnycoder888,6,0,8,0
fxfxfxfxfxfxfxfx,9,0,1,0
fxy1699,12,0,1,0
fye813,8,0,1,0
gitliuyf,1,0,2,0
gitliuyf,2,0,2,0
gitliuyf,3,0,1,0
gitliuyf,6,0,1,0
gitliuyf,10,0,2,0
gongel,3,0,2,2
gongel,5,0,2,1
gongel,6,0,1,0
gongel,7,0,1,1
gongel,10,0,2,1
gouzil,2,0,1,0
gouzil,4,0,4,2
gouzil,5,0,1,0
gouzil,6,0,14,6
gouzil,7,0,2,2
gouzil,9,0,2,0
gouzil,11,0,1,0
greycooker,8,0,2,0
greycooker,12,0,4,0
guoshengCS,2,0,1,0
guoshengCS,6,0,1,1
guozixu2001,9,0,1,0
guozixu2001,10,0,1,0
guozixu2001,12,0,5,0
guspan-tanadi,12,0,2,0
hanhaowen-mt,2,0,1,0
hanyang2508,11,0,1,0
haohongxiang,1,0,1,1
haohongxiang,2,0,2,0
haoyu2022,8,0,2,0
heavyrain-lzy,1,0,1,0
heavyrain-lzy,2,0,2,0
heavyrain-lzy,3,0,4,0
heavyrain-lzy,4,0,1,1
heavyrain-lzy,5,0,1,0
heliqi,3,0,3,0
heliqi,4,0,3,0
hi-yu,11,0,1,0
hicricket,8,0,3,0
hiroi-sora,7,0,3,0
hitywt,2,0,1,0
hitywt,3,0,1,0
hitywt,4,0,1,0
hong19860320,3,0,1,5
houj04,7,0,1,0
houj04,8,0,1,0
houj04,9,0,1,2
hu-qi,3,0,1,0
huangjiyi,1,0,2,0
huangjiyi,2,0,8,0
huangjiyi,3,0,4,0
huangjiyi,8,0,2,0
huangjiyi,10,0,2,1
huangjiyi,11,0,5,2
huangjiyi,12,0,1,0
huwwds,4,0,2,0
hxzd5568,4,0,1,0
hxzd5568,5,0,2,0
hxzd5568,6,0,2,0
hyx930,1,0,5,0
hzhmybatis,11,0,1,0
idontkonwher,9,0,2,0
immortal5655,7,0,1,0
inaomIIsfarell,9,0,1,0
inisis,10,0,1,0
invictuszhao,4,0,8,0
invictuszhao,7,0,3,0
iosmers,1,0,1,0
iosmers,2,0,2,0
iosmers,3,0,1,0
iosmers,5,0,1,0
iosmers,6,0,1,0
iriszuo,5,0,7,0
itslonua,2,0,5,0
javey-q,12,0,1,0
jeff41404,6,0,1,0
jeff41404,12,0,1,1
jeng1220,10,0,1,0
jerrywgz,12,0,1,4
jiachengdai,11,0,1,0
jiahy0825,1,0,10,2
jiahy0825,2,0,6,5
jiahy0825,3,0,2,1
jiahy0825,4,0,1,0
jiahy0825,5,0,1,2
jiahy0825,6,0,2,2
jiahy0825,7,0,3,1
jiangjiajun,2,0,2,18
jianzhang96,5,0,2,0
jianzhang96,6,0,2,0
jie-z-0607,12,0,1,0
jincheng23,11,0,2,0
jincheng23,12,0,2,0
jinmingyi1998,10,0,1,0
jiqirenfeile,8,0,2,0
jiuyuedeyu156,5,0,6,0
jscgh,11,0,1,0
juncaipeng,9,0,20,5
jzhang533,6,0,5,11
jzhang533,7,0,5,16
jzhang533,8,0,1,4
jzhang533,9,0,1,6
jzhang533,10,0,1,0
kangguangli,2,0,1,1
kangguangli,3,0,1,1
kangguangli,5,0,1,1
kangguangli,6,0,1,1
kevincheng2,1,0,3,0
kevincheng2,8,0,5,0
kevincheng2,9,0,10,0
kevincheng2,11,0,12,0
khanfarhan10,11,0,4,0
kineast,11,0,1,0
kircle888,4,0,4,0
kircle888,7,0,2,0
kli-casia,12,0,1,0
kylekk01,12,0,1,0
lakako,4,0,8,0
lanxianghit,1,0,3,3
lanxianghit,2,0,2,2
laolitou,7,0,4,0
laolitou,8,0,4,0
lastrei,5,0,13,0
leaves520,9,0,2,1
leaves520,11,0,1,1
leo-q8,10,0,8,0
leo-q8,11,0,7,0
leo-q8,12,0,2,0
leo0519,4,0,1,0
leolishaohao,1,0,2,0
licheng-iwish,2,0,4,0
lichenliang666,6,0,3,0
lifulll,11,0,1,0
lijialin03,12,0,2,0
lijinxin6,4,0,3,0
lingskr,8,0,10,0
linkedlist771,5,0,1,0
liu-jiaxuan,9,0,1,0
liu-jiaxuan,10,0,4,0
liu-jiaxuan,12,0,2,0
liuhongen1234567,7,0,2,0
liuhongen1234567,8,0,4,0
liuhongen1234567,10,0,2,0
liuhongen1234567,11,0,27,0
liuhongen1234567,12,0,9,0
liuruyan,9,0,1,0
liuruyan,11,0,1,0
liuruyan,12,0,2,0
liuzhenhai93,1,0,3,0
liuzhenhai93,2,0,1,0
liuzhenhai93,3,0,1,0
lixcli,10,0,1,0
lixcli,11,0,2,0
liym27,3,0,1,0
liym27,5,0,1,1
liym27,8,0,1,1
liym27,12,0,1,0
lizexu123,1,0,9,0
lizexu123,7,0,3,0
lizexu123,8,0,1,0
lizexu123,9,0,3,0
lizexu123,10,0,2,4
lj970926,4,0,1,0
lj970926,5,0,1,0
lj970926,6,0,2,0
lj970926,8,0,1,0
lj970926,9,0,3,0
lj970926,12,0,2,0
lshpku,5,0,1,0
lshpku,8,0,1,0
lshpku,9,0,1,0
lsvih,1,0,1,0
lszxb,7,0,2,0
lszxb,10,0,1,0
lugimzzz,1,0,3,1
lugimzzz,4,0,4,2
lugimzzz,5,0,1,0
lugimzzz,6,0,1,0
lugimzzz,8,0,3,1
lugimzzz,10,0,1,1
lugimzzz,12,0,2,0
lunaticsst,8,0,2,0
lunaticsst,9,0,8,0
lunaticsst,10,0,4,0
luotao1,5,0,16,11
luotao1,7,0,54,62
luotao1,8,0,5,29
luotao1,10,0,1,23
luotao1,12,0,1,14
luoyuedong,1,0,9,4
luoyuedong,2,0,2,0
luoyuedong,3,0,3,2
luoyuedong,4,0,3,1
luoyuedong,5,0,3,0
luoyuedong,7,0,1,0
luyao-cv,7,0,2,2
lvdongyi,11,0,1,0
lwkhahaha,8,0,2,0
lwkhahaha,9,0,1,0
lxd-cumt,11,0,1,0
lyuwenyu,2,0,3,4
lyuwenyu,3,0,4,20
lyuwenyu,5,0,5,35
lyuwenyu,7,0,9,14
lyuwenyu,12,0,6,6
madmalkav,6,0,3,0
marlin2023,5,0,2,0
mattheliu,5,0,6,0
mattheliu,12,0,1,0
megemini,7,0,15,0
megemini,8,0,2,0
megemini,9,0,1,0
megemini,11,0,4,0
mengmingooo,2,0,3,0
micelvrice,7,0,1,0
mikemikimike,12,0,1,0
ming1753,2,0,2,0
ming1753,3,0,1,0
ming1753,7,0,1,1
ming1753,8,0,2,1
ming1753,9,0,1,0
ming1753,10,0,1,0
mingMelody,10,0,1,0
mmglove,3,0,1,2
mmglove,4,0,1,6
mmglove,5,0,8,3
mmglove,6,0,12,0
mmglove,7,0,5,0
mmglove,8,0,8,2
mmglove,9,0,2,2
mmglove,10,0,3,1
mmglove,11,0,16,6
mmglove,12,0,4,0
moemoeapril,11,0,1,0
mohamadmansourX,5,0,7,0
monster1015,9,0,2,0
mori0umi,11,0,1,0
mountainhua,4,0,3,0
munimadu,3,0,6,0
navneetkrc,9,0,1,0
ndren,1,0,1,0
ndyysheep,11,0,1,0
nemonameless,11,0,2,2
nemonameless,12,0,4,9
nepeplwu,2,0,1,1
nepeplwu,7,0,21,0
nepeplwu,8,0,4,0
nepeplwu,9,0,1,0
nepeplwu,10,0,4,0
nepeplwu,11,0,1,0
nepeplwu,12,0,6,0
newway,8,0,7,0
nickyoungforu,7,0,4,3
onecatcn,1,0,1,0
onecatcn,7,0,9,0
onepick,4,0,1,0
onepick,5,0,1,0
ooooo-create,2,0,2,0
ooooo-create,5,0,1,0
ooooo-create,8,0,1,0
ooooo-create,9,0,3,0
ooooo-create,10,0,3,0
ooooo-create,11,0,3,1
pangengzheng,2,0,1,0
peiswang,12,0,1,0
phlrain,1,0,3,4
phlrain,2,0,2,2
phlrain,3,0,1,3
phlrain,4,0,3,1
phlrain,5,0,3,2
phlrain,6,0,2,4
phlrain,9,0,6,5
phlrain,11,0,3,0
pkhk-1,5,0,1,0
pkhk-1,6,0,1,0
pkhk-1,11,0,1,0
pkhk-1,12,0,1,0
pkuzyc,2,0,1,0
pkuzyc,4,0,1,0
pkuzyc,5,0,1,0
pkuzyc,8,0,1,0
pkuzyc,11,0,1,2
plusNew001,5,0,1,2
plusNew001,6,0,10,5
plusNew001,7,0,1,8
plusNew001,8,0,2,3
pminimd,4,0,3,0
psky1111,2,0,2,0
qili93,1,0,1,1
qili93,3,0,1,0
qili93,4,0,3,7
qili93,5,0,8,0
qingzhong1,1,0,1,0
quanxiang-liu,5,0,1,1
quanxiang-liu,6,0,1,0
quanxiang-liu,7,0,1,0
qwedc001,4,0,16,0
qzylalala,9,0,3,0
qzylalala,10,0,3,0
qzylalala,11,0,2,0
rainyfly,2,0,12,0
rainyfly,3,0,8,0
ranchongzhi,1,0,1,0
raoyutian,10,0,5,0
renhongru1990,7,0,1,0
rical730,5,0,2,4
rich04lin,11,0,1,0
rich04lin,12,0,2,0
risemeup1,1,0,2,1
risemeup1,2,0,4,7
risemeup1,3,0,1,0
risemeup1,4,0,3,3
risemeup1,6,0,2,3
risemeup1,8,0,1,1
risemeup1,9,0,1,10
ronny1996,7,0,1,0
runzhech,9,0,1,0
samthakur587,9,0,2,0
sfc-gh-dkajtoch,10,0,1,0
shang-mt,11,0,1,0
shenghwa,1,0,1,0
shiyutang,1,0,3,7
shiyutang,3,0,4,23
sijunhe,4,0,1,5
sijunhe,7,0,1,4
smile2game,11,0,1,0
sneaxiy,1,0,3,7
sneaxiy,2,0,2,4
sneaxiy,3,0,3,6
sneaxiy,4,0,2,4
sneaxiy,6,0,6,5
sneaxiy,7,0,4,4
sneaxiy,9,0,2,4
sneaxiy,12,0,2,5
sunnychenxiwang,11,0,1,0
sunnyghost2016,4,0,8,0
swagger-coder,12,0,5,0
swgu98,12,0,1,0
tackhwa,5,0,5,0
taeefnajib,1,0,5,0
taeefnajib,7,0,3,0
tc20042008,4,0,1,1
tc20042008,5,0,1,3
tc20042008,6,0,9,1
tc20042008,7,0,16,2
tc20042008,8,0,7,2
thomasbergersen,4,0,8,0
tianhaodongbd,2,0,2,0
tianhaodongbd,4,0,1,0
tianhaodongbd,6,0,1,0
tianhaodongbd,9,0,1,0
tianhaodongbd,10,0,10,0
tianhaodongbd,11,0,1,0
tianlef,7,0,5,0
tianshuo78520a,2,0,3,0
tianshuo78520a,3,0,1,0
tianshuo78520a,6,0,3,0
tianshuo78520a,8,0,6,0
tianshuo78520a,9,0,8,0
tianshuo78520a,10,0,4,0
tianshuo78520a,11,0,8,1
tianshuo78520a,12,0,1,0
tianyuzhou668,9,0,1,0
tianyuzhou668,12,0,1,0
timfengzi,9,0,2,0
tink2123,3,0,5,6
tink2123,6,0,4,8
tink2123,7,0,3,0
tlxd,7,0,7,0
tlxd,9,0,1,0
tpenaranda,4,0,1,0
uanu2002,7,0,3,0
umiswing,6,0,1,0
umiswing,8,0,2,0
umiswing,10,0,1,0
umiswing,12,0,1,0
undefined-ux,8,0,6,0
user123-source,5,0,1,0
vivienfanghuagood,8,0,1,0
vivienfanghuagood,10,0,1,0
vivienfanghuagood,11,0,1,0
w5688414,2,0,1,0
w5688414,3,0,1,0
waliwali777,8,0,1,0
waliwali777,9,0,1,0
waliwali777,10,0,1,0
waliwali777,11,0,2,0
waliwali777,12,0,1,0
walkalone20,4,0,2,0
walkalone20,7,0,1,0
wanghuancoder,1,0,1,1
wanghuancoder,2,0,4,4
wanghuancoder,3,0,1,0
wanghuancoder,4,0,58,1
wanghuancoder,5,0,20,5
wanghuancoder,6,0,9,6
wanghuancoder,7,0,7,10
wanghuancoder,8,0,1,2
wanghuancoder,9,0,4,5
wanghuancoder,10,0,5,4
wanghuancoder,11,0,5,6
wanghuancoder,12,0,5,0
wangjipeng1217,11,0,1,0
wangna11BD,2,0,1,0
wangna11BD,4,0,6,1
wangna11BD,5,0,19,0
wangna11BD,6,0,7,0
wangna11BD,9,0,4,0
wangna11BD,10,0,4,0
wangna11BD,11,0,2,0
wangna11BD,12,0,2,0
wangtianxia-sjtu,8,0,1,0
wanx7130,11,0,3,0
warrentdrew,1,0,1,0
warrentdrew,4,0,1,0
warrentdrew,5,0,4,0
warrentdrew,6,0,12,0
warrentdrew,8,0,6,0
warrentdrew,12,0,3,0
wasupandceacar,6,0,2,0
wasupandceacar,7,0,2,0
wawltor,2,0,1,13
wawltor,3,0,1,16
wawltor,7,0,2,17
wawltor,10,0,1,7
westfish,5,0,1,1
westfish,6,0,2,3
westfish,7,0,5,11
westfish,11,0,1,0
whf313,7,0,1,0
whzgz,9,0,29,0
will-jl944,4,0,6,0
will-jl944,5,0,6,0
will-jl944,6,0,4,0
will-jl944,8,0,2,0
will-jl944,12,0,2,0
winffke,11,0,1,0
winter-wang,6,0,1,1
winter-wang,8,0,2,1
winter-wang,9,0,1,1
winter-wang,11,0,1,2
wj-Mcat,6,0,1,0
wj-Mcat,7,0,2,0
wj-Mcat,8,0,1,0
wtmlon,1,0,1,0
wtmlon,3,0,3,0
wtmlon,4,0,3,0
wtmlon,6,0,3,0
wtmlon,12,0,1,1
wuhuachaocoding,3,0,2,0
wwbitejotunn,4,0,2,0
wwbitejotunn,5,0,1,0
wwwuyan,11,0,3,0
xiaoguoguo626807,1,0,2,1
xiaoguoguo626807,6,0,3,2
xiaoguoguo626807,7,0,1,1
xiaoguoguo626807,9,0,2,7
xiaoguoguo626807,11,0,3,3
xiaoluomi,7,0,1,0
xiaoxiaohehe001,1,0,2,0
xiaoxiaohehe001,2,0,2,0
xiaoxiaohehe001,6,0,1,0
xiaoyao0115,5,0,2,0
xiaoyao4573,5,0,1,3
xiebaiyuan,7,0,6,0
xiebaiyuan,8,0,2,0
xiguapipi,8,0,1,0
xingmingyyj,1,0,1,0
xingmingyyj,7,0,1,0
xu8117,4,0,7,0
xu8117,11,0,1,0
xu8117,12,0,1,0
xuanyuanminzheng,4,0,9,0
xuanyuanminzheng,12,0,1,0
xusJs,12,0,1,0
xuxinyi389,1,0,1,0
xuxinyi389,8,0,1,0
xuxinyi389,12,0,2,0
xysheng-baidu,2,0,1,0
xysheng-baidu,3,0,1,0
xysheng-baidu,4,0,2,0
yanfeich,12,0,1,0
yangrongxinuser,11,0,6,0
yangrongxinuser,12,0,1,0
yekx1912,5,0,1,0
yes-github,10,0,1,0
yeyeahh,6,0,3,0
yiakwy-xpu-ml-framework-team,2,0,6,0
yinfan98,3,0,1,0
yinfan98,5,0,1,0
yinfan98,7,0,1,0
yinfan98,12,0,1,0
yluuu16,7,0,1,0
yuanlehome,1,0,4,8
yuanlehome,3,0,5,7
yuanlehome,4,0,2,6
yuanlehome,5,0,3,7
yuanlehome,6,0,1,1
yuanlehome,7,0,2,2
yuanlehome,8,0,5,1
yuanlehome,9,0,2,2
yuanlehome,10,0,5,5
yuguo-Jack,4,0,1,0
yuguo-Jack,6,0,2,0
yulangz,4,0,1,0
yulangz,5,0,1,0
yulangz,7,0,2,0
yulangz,8,0,1,0
yumu-GHB,9,0,1,0
yutian929,10,0,1,0
yutian929,12,0,3,0
yyh-rain-song,12,0,2,0
zade23,1,0,5,0
zbt78,4,0,2,0
zbt78,9,0,1,0
zeroRains,3,0,1,0
zeroRains,4,0,4,0
zeroRains,6,0,3,0
zeroader,11,0,2,0
zhang-prog,8,0,2,0
zhang-prog,9,0,2,0
zhang-prog,10,0,4,0
zhang-prog,11,0,7,0
zhang-prog,12,0,6,0
zhangbo9674,1,0,1,2
zhangbo9674,2,0,2,2
zhangbo9674,4,0,3,0
zhangbo9674,5,0,2,0
zhangbo9674,7,0,2,1
zhangbo9674,8,0,1,1
zhangbo9674,9,0,1,0
zhangbo9674,11,0,2,1
zhangbo9674,12,0,1,0
zhangbopd,1,0,1,1
zhangbopd,2,0,1,1
zhangbopd,3,0,2,2
zhanglirong1999,3,0,1,0
zhanglirong1999,4,0,2,0
zhanglirong1999,5,0,2,0
zhanglirong1999,8,0,2,1
zhanglirong1999,9,0,1,1
zhangs-cedar,7,0,6,0
zhangting2020,1,0,1,0
zhangting2020,3,0,1,1
zhangting2020,4,0,1,1
zhangting2020,11,0,1,1
zhangyubo0722,5,0,26,0
zhangyubo0722,6,0,12,0
zhangyubo0722,7,0,10,0
zhangyubo0722,9,0,20,0
zhangyubo0722,10,0,46,0
zhangyubo0722,11,0,25,0
zhangyubo0722,12,0,19,0
zhangyuqin1998,5,0,2,0
zhangyuqin1998,7,0,2,0
zhangyuqin1998,8,0,3,0
zhangyuqin1998,9,0,1,0
zhangyuqin1998,10,0,2,0
zhenwenqi2024,4,0,1,0
zhhsplendid,1,0,1,1
zhink,3,0,1,0
zhink,4,0,2,0
zhink,5,0,2,0
zhink,6,0,4,0
zhink,9,0,1,0
zhink,10,0,1,0
zhink,12,0,1,0
zhiqiu,2,0,2,1
zhiqiu,3,0,1,5
zhiqiu,4,0,2,3
zhiqiu,5,0,2,4
zhiqiu,6,0,1,0
zhiqiu,9,0,1,2
zhiqiu,10,0,2,2
zhiqiu,11,0,1,2
zhouquan32,12,0,1,0
zhoutianzi666,1,0,1,0
zhoutianzi666,2,0,1,0
zhoutianzi666,7,0,1,0
zhoutianzi666,11,0,1,1
zhwesky2010,9,0,1,17
zhwesky2010,12,0,5,19
ziangqin-baidu,1,0,5,0
ziangqin-baidu,3,0,1,0
zifuwanggg,10,0,2,0
zjjlivein,2,0,1,1
zjjlivein,3,0,3,4
zlzzl,4,0,3,0
zongwave,12,0,2,0
zoooo0820,1,0,1,0
zoooo0820,4,0,1,0
zovelsanj,4,0,16,0
zovelsanj,5,0,5,0
zrr1999,2,0,1,0
zrr1999,3,0,1,0
zrr1999,6,0,1,0
zty-king,12,0,1,0
ztyf-lq,9,0,1,0
ztyf-lq,10,0,2,0
zxcd,3,0,51,16
zxcd,4,0,7,0
zxcd,5,0,2,8
zxcd,6,0,32,72
zxcd,7,0,7,21
zxcd,8,0,19,31
zxcd,9,0,11,16
zxcd,10,0,8,8
zxcd,11,0,3,33
zxcd,12,0,1,1
zyfncg,3,0,1,0
zyfncg,4,0,5,5
zyfncg,5,0,5,8
zyfncg,7,0,1,1
zyfncg,8,0,2,1
zyfncg,11,0,1,4
zyt1024,1,0,1,0
zzjjay,2,0,1,1
zzjjay,3,0,1,0
0,1,0,0,3
0,3,0,0,1
0,9,0,0,1
0,2,0,0,1
0,8,0,0,1
0,4,0,0,2
0,5,0,0,1
0,6,0,0,2
0,8,0,0,1
0,6,0,0,9
0,2,0,0,1
0,3,0,0,1
0,4,0,0,1
0,6,0,0,3
0,8,0,0,3
0,10,0,0,1
0,11,0,0,2
0,12,0,0,2
0,5,0,0,12
0,8,0,0,5
0,10,0,0,5
0,11,0,0,5
0,12,0,0,5
0,5,0,0,1
0,1,0,0,1
0,10,0,0,1
0,11,0,0,2
0,2,0,0,1
0,2,0,0,2
0,3,0,0,7
0,3,0,0,7
0,4,0,0,3
0,8,0,0,5
0,9,0,0,5
0,2,0,0,1
0,7,0,0,1
0,11,0,0,2
0,8,0,0,8
0,7,0,0,8
0,8,0,0,6
0,9,0,0,4
0,4,0,0,1
0,6,0,0,2
0,1,0,0,1
0,3,0,0,1
0,4,0,0,1
0,8,0,0,2
0,9,0,0,3
0,11,0,0,1
0,4,0,0,2
0,6,0,0,3
0,7,0,0,9
0,10,0,0,1
0,7,0,0,3
0,3,0,0,1
0,4,0,0,1
0,6,0,0,1
0,1,0,0,1
0,7,0,0,1
0,2,0,0,1
0,3,0,0,1
0,4,0,0,14
0,8,0,0,1
0,11,0,0,1
0,11,0,0,3
0,12,0,0,1
0,2,0,0,1
0,3,0,0,2
0,6,0,0,1
0,8,0,0,1
0,4,0,0,3
0,5,0,0,2
0,6,0,0,1
0,2,0,0,1
0,11,0,0,1
0,10,0,0,1
0,1,0,0,1
0,2,0,0,2
0,3,0,0,6
0,4,0,0,14
0,5,0,0,23
0,3,0,0,1
0,1,0,0,3
0,3,0,0,1
0,11,0,0,1
0,11,0,0,1
0,2,0,0,1
0,5,0,0,1
0,7,0,0,1
0,8,0,0,1
0,2,0,0,1
0,4,0,0,2
0,12,0,0,1
0,1,0,0,1
0,4,0,0,8
0,10,0,0,7
0,12,0,0,1
0,1,0,0,2
0,2,0,0,2
0,5,0,0,2
0,6,0,0,2
0,7,0,0,12
0,8,0,0,14
0,9,0,0,4
0,11,0,0,12
0,2,0,0,1
0,3,0,0,1
0,1,0,0,1
0,2,0,0,1
0,5,0,0,1
0,10,0,0,1
0,1,0,0,7
0,2,0,0,2
0,3,0,0,2
0,4,0,0,6
0,5,0,0,3
0,6,0,0,6
0,7,0,0,4
0,8,0,0,5
0,9,0,0,1
0,10,0,0,2
0,11,0,0,16
0,12,0,0,4
0,1,0,0,2
0,11,0,0,3
0,3,0,0,1
0,4,0,0,14
0,5,0,0,12
0,6,0,0,6
0,8,0,0,2
0,11,0,0,1
0,8,0,0,4
0,1,0,0,11
0,3,0,0,7
0,11,0,0,12
0,11,0,0,6
0,12,0,0,4
0,4,0,0,1
0,9,0,0,1
0,10,0,0,2
0,11,0,0,1
0,1,0,0,10
0,2,0,0,14
0,3,0,0,9
0,4,0,0,13
0,9,0,0,28
0,11,0,0,58
0,4,0,0,11
0,6,0,0,10
0,11,0,0,1
0,2,0,0,2
0,1,0,0,1
0,2,0,0,1
0,5,0,0,9
0,6,0,0,1
0,7,0,0,2
0,8,0,0,3
0,5,0,0,20
0,5,0,0,1
0,8,0,0,2
0,10,0,0,5
0,11,0,0,1
0,12,0,0,4
0,10,0,0,1
0,9,0,0,5
0,10,0,0,6
0,11,0,0,5
0,12,0,0,1
0,7,0,0,1
0,6,0,0,1
0,8,0,0,1
0,6,0,0,1
0,7,0,0,1
0,7,0,0,1
0,11,0,0,12
0,12,0,0,3
0,4,0,0,10
0,4,0,0,9
0,2,0,0,1
0,3,0,0,1
0,5,0,0,2
0,6,0,0,3
0,8,0,0,3
0,8,0,0,4
0,10,0,0,5
0,11,0,0,3
0,3,0,0,2
0,2,0,0,6
0,4,0,0,32
0,2,0,0,1
0,3,0,0,1
0,1,0,0,3
0,2,0,0,8
0,3,0,0,3
0,11,0,0,3
0,3,0,0,1
0,1,0,0,11
0,4,0,0,18
0,5,0,0,24
0,6,0,0,6
0,8,0,0,14
0,11,0,0,3
0,12,0,0,7
0,12,0,0,3
0,1,0,0,2
0,4,0,0,1
0,10,0,0,1
0,12,0,0,16
0,2,0,0,1
0,4,0,0,1
0,11,0,0,1
0,3,0,0,1
0,4,0,0,1
0,5,0,0,2
0,11,0,0,1
0,11,0,0,1
0,10,0,0,1
0,12,0,0,2
0,7,0,0,1
0,12,0,0,1
0,3,0,0,1
0,4,0,0,1
0,9,0,0,2
0,2,0,0,3
0,3,0,0,1
0,5,0,0,1
0,6,0,0,2
0,1,0,0,1
0,5,0,0,1
0,8,0,0,3
0,10,0,0,2
0,11,0,0,6
0,4,0,0,2
0,5,0,0,1
0,6,0,0,2
0,9,0,0,3
0,10,0,0,2
0,1,0,0,1
